 2023-10-22 16:58:49,716-INFO-Selected file: 4. Salvando entidade associada para um PARTE 1.ts
 2023-10-22 16:58:49,716-INFO-Selected file: 5. Salvando entidade associada para um PARTE 2.ts
 2023-10-22 16:58:49,716-INFO-Selected file: 6. Salvando entidade associada para um PARTE 3.ts
 2023-10-22 16:58:49,716-INFO-Selected file: 7. Salvando entidades associadas para muitos.ts
 2023-10-22 16:58:49,717-INFO-Selected file: 8. Evitando degradação de performance.ts
 2023-10-22 16:58:49,717-INFO-Selected file: 9. Carregamento EAGER e LAZY.ts
 2023-10-22 16:58:49,717-INFO-Selected file: 10. Analisando o carregamento lazy dos funcionários.ts
 2023-10-22 16:58:49,718-INFO-Selected file: 11. Alterando o atributo fetch dos relacionamentos.ts
 2023-10-22 16:58:49,718-INFO-Selected file: 12. Otimizando consultas com a cláusula JOIN FETCH.ts
 2023-10-22 16:58:49,718-INFO-Selected file: 13. Entendendo Transactional e open-in-view.ts
 2023-10-22 16:58:49,718-INFO-Selected file: 14. Consultas com Query Methods.ts
 2023-10-22 16:58:49,719-INFO-Selected file: 15. Introdução sobre JPQL.ts
 2023-10-22 16:58:49,719-INFO-Selected file: 16. Polêmica vale a pena especializar na JPQL.ts
 2023-10-22 16:58:49,719-INFO-Selected file: 17. Preparando para os estudos de caso de consultas.ts
 2023-10-22 16:58:49,719-INFO-Selected file: 18. URI 2602 - Elaborando a consulta.ts
 2023-10-22 16:58:49,720-INFO-Selected file: 19. Baixando os projetos iniciados dos estudos de caso.ts
 2023-10-22 16:58:49,720-INFO-Selected file: 20. URI 2602 Spring Boot SQL.ts
 2023-10-22 16:58:49,720-INFO-Selected file: 21. URI 2602 Spring Boot JPQL.ts
 2023-10-22 16:58:49,720-INFO-Selected file: 22. URI 2611 Elaborando a consulta.ts
 2023-10-22 16:58:49,721-INFO-Selected file: 23. URI 2611 Spring Boot SQL e JPQL.ts
 2023-10-22 16:58:49,721-INFO-Selected file: 24. URI 2621 Elaborando a consulta.ts
 2023-10-22 16:58:49,721-INFO-Selected file: 25. URI 2621 Spring Boot SQL e JPQL.ts
 2023-10-22 16:58:49,722-INFO-Selected file: 26. Dica - pratique um pouco se você estiver precisando.ts
 2023-10-22 16:58:49,722-INFO-Selected file: 27. URI 2609 Elaborando a consulta.ts
